rpaiestnessbiophysicalohax.com,ccvvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,4,6,3,3,8,8,8,18,11
jvfcestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.8128654970760234,0.901590537370498,0.1889822365046136,19,30,6,7,3,3,8,8,10,20,9
hhqdestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,1.0588235294117647,1.0289915108550531,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
flpdestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
rtslestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
ukkcestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,5,7,4,3,8,9,9,19,10
zzfmestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
bpinestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,0.7833333333333333,0.8850612031567836,0.2668802563418119,16,30,4,8,3,4,9,9,8,19,10
fpxfestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.6911764705882353,0.8313702367707394,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
wsbcestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.1911764705882353,1.0914103126634984,0.2668802563418119,17,30,6,7,3,3,8,8,10,20,9
jfmuestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,5,6,3,3,8,8,9,19,10
txtdestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
oaxxestnessbiophysicalohax.com,vvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.1833333333333333,1.0878112581387147,0.2668802563418119,16,30,4,7,4,3,8,9,8,18,11
jhemestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,4,8,3,4,9,9,8,19,10
nlpkestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.6911764705882353,0.8313702367707394,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
tbdnestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.6911764705882353,0.8313702367707394,0.2668802563418119,17,30,6,7,3,3,8,8,10,20,9
dtnvestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.2668802563418119,18,30,6,7,3,3,8,8,10,20,9
vhhcestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.1911764705882353,1.0914103126634984,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
oufjestnessbiophysicalohax.com,vvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.9239766081871345,0.9612370197756298,0.1889822365046136,19,30,4,7,4,3,8,9,8,18,11
ddzhestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
cytfestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
rjfvestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5,0.6842105263157895,0.8271701918685112,0.1889822365046136,20,30,6,7,3,3,8,8,10,20,9
nrxxestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
rjihestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,4,8,3,4,9,9,8,19,10
hzdlestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
rrejestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,4,8,3,4,9,9,8,19,10
jhmfestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
rnjhestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
tzgbestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
zbetestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,4,8,3,4,9,9,8,19,10
phhaestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.1833333333333333,1.0878112581387147,0.3258125936084211,16,30,5,6,3,3,8,8,9,19,10
cqrfestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.8128654970760234,0.901590537370498,0.1889822365046136,19,30,6,7,3,3,8,8,10,20,9
fxhyestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.2668802563418119,17,30,6,7,3,3,8,8,10,20,9
eqauestnessbiophysicalohax.com,vcvvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,4,6,3,4,8,9,7,17,12
lvzwestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,6,7,3,3,8,8,10,20,9
rphkestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.2668802563418119,18,30,6,7,3,3,8,8,10,20,9
hvtbestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
jlvlestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
txpaestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,0.7833333333333333,0.8850612031567836,0.1889822365046136,16,30,5,6,3,3,8,8,9,19,10
aophestnessbiophysicalohax.com,vvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.1833333333333333,1.0878112581387147,0.3258125936084211,16,30,4,7,4,3,8,9,8,18,11
brfmestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
qcecestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.1911764705882353,1.0914103126634984,0.2668802563418119,17,30,4,8,3,4,9,9,8,19,10
hlhpestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.05,1.02469507659596,0.1889822365046136,16,30,6,7,3,3,8,8,10,20,9
zxujestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,4,8,3,4,9,9,8,19,10
iynjestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,5,7,4,3,8,9,9,19,10
vllbestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
nvmoestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,5,6,3,3,8,8,9,19,10
tbzxestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.6911764705882353,0.8313702367707394,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
esvyestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.1911764705882353,1.0914103126634984,0.3849001794597505,17,30,5,7,4,3,8,9,9,19,10
agxvestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,5,7,4,3,8,9,9,19,10
amosestnessbiophysicalohax.com,vcvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.45,1.2041594578792296,0.1889822365046136,16,30,4,8,3,5,9,10,7,18,11
yazeestnessbiophysicalohax.com,cvcvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,4,7,3,4,9,9,7,18,11
fvtjestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,6,7,3,3,8,8,10,20,9
ownaestnessbiophysicalohax.com,vccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,4,6,4,3,8,9,8,18,11
bprxestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.6911764705882353,0.8313702367707394,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
iazdestnessbiophysicalohax.com,vvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,4,7,4,3,8,9,8,18,11
mqtmestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
zvoaestnessbiophysicalohax.com,ccvvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,1.0588235294117647,1.0289915108550531,0.1889822365046136,18,30,4,6,3,3,8,8,8,18,11
usyyestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.1911764705882353,1.0914103126634984,0.1889822365046136,17,30,5,7,4,3,8,9,9,19,10
xjclestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
qmwmestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
cotcestnessbiophysicalohax.com,cvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.3166666666666667,1.1474609652039003,0.2668802563418119,16,30,4,8,4,3,9,9,8,19,10
ikboestnessbiophysicalohax.com,vccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,4,6,4,3,8,9,8,18,11
kyvhestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
ogbhestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,5,7,4,3,8,9,9,19,10
lzipestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,4,8,3,4,9,9,8,19,10
pnevestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.2668802563418119,17,30,4,8,3,4,9,9,8,19,10
okwwestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,5,7,4,3,8,9,9,19,10
civqestnessbiophysicalohax.com,cvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,4,8,4,3,9,9,8,19,10
qqeoestnessbiophysicalohax.com,ccvvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,4,6,3,3,8,8,8,18,11
oapeestnessbiophysicalohax.com,vvcvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.1833333333333333,1.0878112581387147,0.1889822365046136,16,30,4,6,3,4,8,9,7,17,12
ffpwestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
rhgbestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
fnuvestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,4,8,3,4,9,9,8,19,10
pltsestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.05,1.02469507659596,0.1889822365046136,16,30,6,7,3,3,8,8,10,20,9
igltestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,5,7,4,3,8,9,9,19,10
lfetestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,4,8,3,4,9,9,8,19,10
tlksestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.0661764705882353,1.0325582165612917,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
yyboestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.05,1.02469507659596,0.1889822365046136,16,30,5,6,3,3,8,8,9,19,10
eohlestnessbiophysicalohax.com,vvccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,1.1833333333333333,1.0878112581387147,0.2668802563418119,16,30,4,7,4,3,8,9,8,18,11
wgseestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,1.1764705882352942,1.0846522890932808,0.1889822365046136,18,30,5,6,3,3,8,8,9,19,10
xpbbestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,0.7833333333333333,0.8850612031567836,0.1889822365046136,16,30,6,7,3,3,8,8,10,20,9
aczuestnessbiophysicalohax.com,vccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,4,6,4,3,8,9,8,18,11
zdrrestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,6,7,3,3,8,8,10,20,9
ffuqestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5789473684210527,0.7017543859649122,0.837707816583391,0.1889822365046136,19,30,4,8,3,4,9,9,8,19,10
qauqestnessbiophysicalohax.com,cvvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,4,7,3,4,9,9,7,18,11
gwjdestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5,0.6842105263157895,0.8271701918685112,0.1889822365046136,20,30,6,7,3,3,8,8,10,20,9
qwrvestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5,0.6842105263157895,0.8271701918685112,0.1889822365046136,20,30,6,7,3,3,8,8,10,20,9
imukestnessbiophysicalohax.com,vcvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,4,8,3,5,9,10,7,18,11
iqdqestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,5,7,4,3,8,9,9,19,10
okgkestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,5,7,4,3,8,9,9,19,10
jfmhestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
thpdestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
cumuestnessbiophysicalohax.com,cvcvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.8161764705882353,0.9034248560828041,0.1889822365046136,17,30,4,7,3,4,9,9,7,18,11
thibestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.875,0.9166666666666666,0.9574271077563381,0.1889822365046136,16,30,4,8,3,4,9,9,8,19,10
cwqiestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.9411764705882353,0.9701425001453319,0.1889822365046136,18,30,5,6,3,3,8,8,9,19,10
ywkaestnessbiophysicalohax.com,cccvvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.8235294117647058,0.9074852129730301,0.1889822365046136,18,30,5,6,3,3,8,8,9,19,10
nzgmestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,0.7058823529411765,0.8401680504168059,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
tjoxestnessbiophysicalohax.com,ccvcvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,4,8,3,4,9,9,8,19,10
acxzestnessbiophysicalohax.com,vcccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,0.9411764705882353,0.9701425001453319,0.1889822365046136,17,30,5,7,4,3,8,9,9,19,10
swbbestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.7647058823529411,1.1911764705882353,1.0914103126634984,0.1889822365046136,17,30,6,7,3,3,8,8,10,20,9
fvfsestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.6666666666666667,1.0588235294117647,1.0289915108550531,0.1889822365046136,18,30,6,7,3,3,8,8,10,20,9
fdvjestnessbiophysicalohax.com,ccccvcccvcccvvccccvcvcvcvc.cvc,MALWARE,1.5,0.6842105263157895,0.8271701918685112,0.1889822365046136,20,30,6,7,3,3,8,8,10,20,9
